node,tsne-origin-one,tsne-origin-two,tsne-origin-one-modi,tsne-origin-two-modi,New_Med_Group,color
"Nicotinamide, Oral",104.7295913389433,-27.67156445789719,1376.932478869075,-295.06605385509897,Vitamins & Comb,#00ff99
"Omega-3 fatty acids, Oral",95.54930195724526,-64.35283602205963,1367.752189487377,-331.7473254192614,Vitamins & Comb,#00ff99
"Osbond acid, Oral",15.304052423291523,-17.737905303607533,1287.5069399534236,-285.1323947008093,Vitamins & Comb,#00ff99
"Pantothenic acid, Oral",57.98508351772202,12.536147356904593,1330.187971047854,-254.8583420402972,Vitamins & Comb,#00ff99
"Phylloquinone, Injection",4.3163762328920825,-88.39274368520786,1276.519263763024,-355.7872330824096,Vitamins & Comb,#00ff99
"Phylloquinone, Oral",57.93489038163705,-123.8492297871648,1330.1377779117693,-391.24371918436657,Vitamins & Comb,#00ff99
"Placebo, Oral",77.3154953762974,-74.45008716149098,1349.5183829064297,-341.8445765586928,Vitamins & Comb,#00ff99
"Prenatal Vitamins, Oral",38.23120595075798,55.19847784944821,1310.4340934808902,-212.1960115477536,Vitamins & Comb,#00ff99
"Proline, Oral",-8.001455223840452,-29.64589391450265,1264.2014323062915,-297.04038331170443,Vitamins & Comb,#00ff99
"Pyridoxal phosphate, Oral",21.22186002750547,-142.7685577080235,1293.4247475576376,-410.1630471052253,Vitamins & Comb,#00ff99
"Pyridoxine, Injection",63.0264379343929,-65.18161736506615,1335.2293254645251,-332.5761067622679,Vitamins & Comb,#00ff99
"Pyridoxine, Oral",118.4098427723153,-93.34802058560304,1390.6127303024473,-360.7425099828048,Vitamins & Comb,#00ff99
"Pyridoxine, Route Not Applicable",9.787976834229768,-61.35385313747874,1281.990864364362,-328.7483425346805,Vitamins & Comb,#00ff99
"Riboflavin, Injection",21.24624755115687,-83.97079409351221,1293.449135081289,-351.365283490714,Vitamins & Comb,#00ff99
"Riboflavin, Oral",52.63075788274816,-106.01746958708242,1324.8336454128803,-373.4119589842842,Vitamins & Comb,#00ff99
"Schizochytrium DHA oil, Oral",26.19248792303594,8.433228612870636,1298.395375453168,-258.9612607843311,Vitamins & Comb,#00ff99
"Succinic acid, Oral",101.19403851190812,150.0,1373.39692604204,-117.39448939720177,Vitamins & Comb,#00ff99
"Thiamine, Injection",13.84129346913187,-74.5674195361808,1286.044180999264,-341.9619089333826,Vitamins & Comb,#00ff99
"Ubidecarenone, Oral",29.133251974858155,-75.32213889136024,1301.3361395049903,-342.716628288562,Vitamins & Comb,#00ff99
"Ubidecarenone, Route Not Applicable",61.292214447354354,-77.87800452820508,1333.4951019774865,-345.2724939254068,Vitamins & Comb,#00ff99
"Vitamin B Complex, Oral",-6.235085638474146,-103.72779308826608,1265.967801891658,-371.1222824854679,Vitamins & Comb,#00ff99
"Vitamin D, Oral",-18.10912136875621,-84.57950301916422,1254.093766161376,-351.973992416366,Vitamins & Comb,#00ff99
"Vitamin E, Oral",12.552409165683088,-117.7002241739398,1284.755296695815,-385.0947135711416,Vitamins & Comb,#00ff99
"Vitamin E, Topical application",45.88700477403205,-26.824984550201947,1318.089892304164,-294.2194739474037,Vitamins & Comb,#00ff99
"Zinc, Oral",110.7552329965913,-84.21687015809646,1382.9581205267234,-351.61135955529824,Vitamins & Comb,#00ff99
"alpha-Carotene, Oral",50.54111134969747,-74.12688653031041,1322.7439988798296,-341.52137592751217,Vitamins & Comb,#00ff99
"Benzonatate, Oral",74.63228653176327,-65.0776837406772,1362.023717007516,115.54154208423518,Respiratory Tract Agents,#0099ff
"Chlorcyclizine, Oral",8.336048764987368,20.654141756388043,1295.7274792407402,201.2733675813004,Respiratory Tract Agents,#0099ff
"Chlorpheniramine, Oral",-122.60747314137171,142.08377119316248,1164.7839573343813,322.7029970180748,Respiratory Tract Agents,#0099ff
"Dexchlorpheniramine, Oral",75.6453205641854,33.59384267562123,1363.0367510399385,214.2130685005336,Respiratory Tract Agents,#0099ff
"Dextromethorphan, Oral",150.0,-9.480968082955002,1437.391430475753,171.13825774195735,Respiratory Tract Agents,#0099ff
"Dihydrocodeine, Oral",-83.37481069728722,102.3495205238091,1204.0166197784656,282.9687463487215,Respiratory Tract Agents,#0099ff
"Dornase alfa, Inhalation",-52.08971463723765,22.61429685503822,1235.3017158385153,203.2335226799506,Respiratory Tract Agents,#0099ff
"Guaifenesin, Oral",77.4415204141066,-150.0,1364.8329508898596,30.619225824912377,Respiratory Tract Agents,#0099ff
"Homatropine methylbromide, Oral",-150.0,-22.27018928380704,1137.391430475753,158.3490365411053,Respiratory Tract Agents,#0099ff
"Montelukast, Oral",-25.1314869188432,-110.4751724697474,1262.2599435569098,70.14405335516497,Respiratory Tract Agents,#0099ff
"Pentoxyverine, Oral",15.797926123898833,70.86603729487999,1303.1893565996518,251.4852631197924,Respiratory Tract Agents,#0099ff
"Phenylephrine, Oral",126.77833111226316,81.57148064233704,1414.1697615880162,262.1907064672494,Respiratory Tract Agents,#0099ff
"Phenylephrine, Otic",-1.984700954173008,-21.05898447197072,1285.40672952158,159.56024135294166,Respiratory Tract Agents,#0099ff
"Phenylephrine, Route Not Applicable",41.75034238781501,-9.044193669872897,1329.141772863568,171.57503215503948,Respiratory Tract Agents,#0099ff
"Potassium guaiacolsulfonate, Oral",-58.92276259634862,-43.06513101888238,1228.4686678794044,137.55409480602998,Respiratory Tract Agents,#0099ff
"Zafirlukast, Oral",43.05144690836161,150.0,1330.4428773841146,330.6192258249124,Respiratory Tract Agents,#0099ff
"Benzyl alcohol, Topical application",-41.66209149327933,150.0,1107.8424848013474,757.1566758899277,Pharmaceutical Aids/Adjuvants,#33cccc
"Benzyl benzoate, Route Not Applicable",150.0,144.9429860141203,1299.5045762946268,752.0996619040479,Pharmaceutical Aids/Adjuvants,#33cccc
"Betahistine, Route Not Applicable",-27.003773311949782,-49.26867212584754,1122.500802982677,557.8880037640802,Pharmaceutical Aids/Adjuvants,#33cccc
"Butylated hydroxytoluene, Route Not Applicable",-150.0,-110.0987475576963,999.5045762946268,497.05792833223137,Pharmaceutical Aids/Adjuvants,#33cccc
"Castor oil, Route Not Applicable",-33.4410007588198,-42.28482297646754,1116.0635755358069,564.8718529134601,Pharmaceutical Aids/Adjuvants,#33cccc
"Chloral hydrate, Route Not Applicable",-22.53977198624929,-43.797700008504975,1126.9648043083776,563.3589758814227,Pharmaceutical Aids/Adjuvants,#33cccc
"Cinchocaine, Route Not Applicable",-23.2435225426718,-53.4482982189412,1126.261053751955,553.7083776709865,Pharmaceutical Aids/Adjuvants,#33cccc
"Citrulline, Route Not Applicable",-31.637742302007155,-50.65278367250184,1117.8668339926196,556.5038922174258,Pharmaceutical Aids/Adjuvants,#33cccc
"Dimethyl sulfoxide, Route Not Applicable",-18.26563743127528,-56.77223862256352,1131.2389388633514,550.3844372673641,Pharmaceutical Aids/Adjuvants,#33cccc
"Estriol, Route Not Applicable",-33.344390626535954,-60.32226045139754,1116.160185668091,546.8344154385302,Pharmaceutical Aids/Adjuvants,#33cccc
"Ethanol, Route Not Applicable",-49.32584581077478,46.310395198826114,1100.178730483852,653.4670710887538,Pharmaceutical Aids/Adjuvants,#33cccc
"Fluorouracil, Route Not Applicable",-23.73644155229221,-60.55985329992065,1125.7681347423345,546.596822590007,Pharmaceutical Aids/Adjuvants,#33cccc
"Flurbiprofen, Ophthalmic",46.32862814994715,-33.39817229965398,1195.833204444574,573.7585035902737,Pharmaceutical Aids/Adjuvants,#33cccc
"Flurbiprofen, Route Not Applicable",-100.89832851132874,-63.36823444863073,1048.606247783298,543.788441441297,Pharmaceutical Aids/Adjuvants,#33cccc
"Hydroxocobalamin, Intramuscular",-28.21993877636393,-66.3699475550808,1121.2846375182628,540.7867283348469,Pharmaceutical Aids/Adjuvants,#33cccc
"Hydroxocobalamin, Route Not Applicable",85.47953226447544,-85.47570534348031,1234.9841085591022,521.6809705464474,Pharmaceutical Aids/Adjuvants,#33cccc
"Hydroxyprogesterone caproate, Intramuscular",-23.788344261469177,-48.58658057865084,1125.7162320331577,558.5700953112769,Pharmaceutical Aids/Adjuvants,#33cccc
"Hydroxyprogesterone caproate, Route Not Applicable",-132.0953016247084,-17.168096388910868,1017.4092746699184,589.9885795010168,Pharmaceutical Aids/Adjuvants,#33cccc
"Hypromellose, Route Not Applicable",24.71474644941896,97.66069542184816,1174.2193227440457,704.8173713117758,Pharmaceutical Aids/Adjuvants,#33cccc
"Ketamine, Route Not Applicable",-27.481683484214457,-55.22332018476665,1122.0228928104125,551.933355705161,Pharmaceutical Aids/Adjuvants,#33cccc
"Ketoprofen, Route Not Applicable",-94.35882707884436,130.29225817987265,1055.1457492157824,737.4489340698003,Pharmaceutical Aids/Adjuvants,#33cccc
"Lactobacillus acidophilus, Route Not Applicable",-46.93802978319047,93.1369174186728,1102.5665465114362,700.2935933086005,Pharmaceutical Aids/Adjuvants,#33cccc
"Methylcellulose, Route Not Applicable",-131.4569682877055,-16.589405963312373,1018.0476080069212,590.5672699266153,Pharmaceutical Aids/Adjuvants,#33cccc
"Methyltestosterone, Route Not Applicable",-21.27376492335844,-35.7260836585172,1128.2308113712684,571.4305922314105,Pharmaceutical Aids/Adjuvants,#33cccc
"Metronidazole benzoate, Route Not Applicable",-104.40008944204408,-117.19249329398237,1045.1044868525828,489.9641825959453,Pharmaceutical Aids/Adjuvants,#33cccc
"Nitrofural, Route Not Applicable",-37.576318502782144,-52.14077293274312,1111.9282577918443,555.0159029571846,Pharmaceutical Aids/Adjuvants,#33cccc
"Phenylbutyric acid, Oral",-13.4320697000376,-51.01572297692343,1136.0725065945892,556.1409529130042,Pharmaceutical Aids/Adjuvants,#33cccc
"Poloxamer 407, Route Not Applicable",13.991560380308698,-150.0,1163.4961366749355,457.15667588992767,Pharmaceutical Aids/Adjuvants,#33cccc
"Polyethylene glycol, Oral",-134.91934091600518,59.50228738828466,1014.5852353786216,666.6589632782124,Pharmaceutical Aids/Adjuvants,#33cccc
"Polyethylene glycol, Route Not Applicable",46.71075393581901,-95.85560671794858,1196.2153302304455,511.3010691719791,Pharmaceutical Aids/Adjuvants,#33cccc
"Resveratrol, Route Not Applicable",-28.21226616817773,-56.549852512047295,1121.2923101264491,550.6068233778803,Pharmaceutical Aids/Adjuvants,#33cccc
"Sesame oil, Route Not Applicable",-27.180444952799448,-43.058661244354525,1122.3241313418273,564.0980146455731,Pharmaceutical Aids/Adjuvants,#33cccc
"Tetracaine, Ophthalmic",-18.982197199632537,-66.37061754671718,1130.5223790949942,540.7860583432105,Pharmaceutical Aids/Adjuvants,#33cccc
"Tetracaine, Route Not Applicable",-98.18710198063748,-1.1311116533464372,1051.3174743139894,606.0255642365812,Pharmaceutical Aids/Adjuvants,#33cccc
"Tranexamic acid, Oral",-16.508021226231534,-42.32573390906873,1132.9965550683953,564.8309419808589,Pharmaceutical Aids/Adjuvants,#33cccc
"Tranexamic acid, Route Not Applicable",-19.884815846653908,-49.14996480356652,1129.6197604479728,558.0067110863612,Pharmaceutical Aids/Adjuvants,#33cccc
"alpha-Tocopherol acetate, Route Not Applicable",-28.34875057002144,-34.71816951469904,1121.1558257246054,572.4385063752286,Pharmaceutical Aids/Adjuvants,#33cccc
"Bosutinib, Oral",-42.391300416068034,5.404895100531633,832.5462595106397,966.9059435812364,Antineoplastic Agents,#0d53ad
"Erlotinib, Oral",-43.31323934052384,3.730483234314505,831.6243205861839,965.2315317150192,Antineoplastic Agents,#0d53ad
"Hydroxyurea, Oral",124.56694552369191,91.06138498399504,999.5045054503996,1052.5624334646998,Antineoplastic Agents,#0d53ad
"Imatinib, Oral",-42.82400922894348,1.587585456050391,832.1135506977643,963.0886339367552,Antineoplastic Agents,#0d53ad
"Interferon alfa-2b, Injection",-55.58886802860346,116.84583798529376,819.3486918981043,1078.3468864659983,Antineoplastic Agents,#0d53ad
"Letrozole, Oral",-12.393374578799524,-150.0,862.5441853479083,811.5010484807048,Antineoplastic Agents,#0d53ad
"Leuprolide, Subcutaneous",-150.0,150.0,724.9375599267078,1111.5010484807049,Antineoplastic Agents,#0d53ad
"Mercaptopurine, Oral",-41.0001329895054,4.110515316454695,833.9374269372024,965.6115637971594,Antineoplastic Agents,#0d53ad
"Methotrexate, Injection",-39.941673613883424,6.822349035986008,834.9958863128244,968.3233975166908,Antineoplastic Agents,#0d53ad
"Methotrexate, Oral",150.0,-0.7194311091801353,1024.9375599267078,960.7816173715246,Antineoplastic Agents,#0d53ad
"Peginterferon alfa-2a, Multiple Routes",-39.27370433206103,4.78455610983309,835.6638555946467,966.2856045905378,Antineoplastic Agents,#0d53ad
"Peginterferon alfa-2a, Subcutaneous",-37.212476158041554,3.1755483466527323,837.7250837686662,964.6765968273576,Antineoplastic Agents,#0d53ad
"Tamoxifen, Oral",-40.34030772879089,2.84744003948083,834.5972521979169,964.3484885201856,Antineoplastic Agents,#0d53ad
"Botulinum toxin type A, Injection",-11.189756437613369,95.19632238783927,485.1476148657149,1296.7158660689638,"Serums, Toxoids, Vaccines",#ff7ca6
"Botulinum toxin type A, Intramuscular",-21.268737250935143,-5.1338479588251005,475.0686340523931,1196.3856957222995,"Serums, Toxoids, Vaccines",#ff7ca6
"Clostridium tetani toxoid antigen (formaldehyde inactivated), Intramuscular",56.27485053592227,-3.06977067267394,552.6122218392505,1198.4497730084506,"Serums, Toxoids, Vaccines",#ff7ca6
"DTaP Vaccine, Intramuscular",-41.2812957022154,5.40058352435733,455.05607560111287,1206.920127205482,"Serums, Toxoids, Vaccines",#ff7ca6
"Diphtheria Toxoid, Adsorbed, Intramuscular",59.92788351257087,23.948208988661747,556.2652548158992,1225.4677526697865,"Serums, Toxoids, Vaccines",#ff7ca6
"Hepatitis A Vaccine, Intramuscular",-30.60341716898307,-50.96149076100899,465.7339541343452,1150.5580529201156,"Serums, Toxoids, Vaccines",#ff7ca6
"Hepatitis B Vaccine (Recombinant), Intramuscular",-98.1052553841196,-14.004213794735024,398.2321159192087,1187.5153298863895,"Serums, Toxoids, Vaccines",#ff7ca6
"Human Rho(D) immune globulin, Injection",-35.475199816939366,150.0,460.8621714863889,1351.5195436811246,"Serums, Toxoids, Vaccines",#ff7ca6
"Human Rho(D) immune globulin, Intramuscular",150.0,-150.0,646.3373713033283,1051.5195436811246,"Serums, Toxoids, Vaccines",#ff7ca6
"Human Rho(D) immune globulin, Intravenous",21.465633052961152,121.3686978092046,517.8030043562894,1322.8882414903292,"Serums, Toxoids, Vaccines",#ff7ca6
"Immune Globulin, Injection",-76.93727711865259,43.136618227569954,419.4000941846757,1244.6561619086945,"Serums, Toxoids, Vaccines",#ff7ca6
"Immune Globulin, Intravenous",3.0728762561640224,-74.74539591429868,499.4102475594923,1126.774147766826,"Serums, Toxoids, Vaccines",#ff7ca6
"Immune Globulin, Subcutaneous",-48.945711782457735,84.37532677644069,447.3916595208705,1285.8948704575653,"Serums, Toxoids, Vaccines",#ff7ca6
"Influenza A Virus Vaccine, H1N1, Inactivated, Intramuscular",-79.91557279737,114.51535936871936,416.42179850595824,1316.034903049844,"Serums, Toxoids, Vaccines",#ff7ca6
"Influenza Virus Vaccine (Subvirion), Intradermal",-63.56037587851756,-22.4502588815577,432.7769954248107,1179.069284799567,"Serums, Toxoids, Vaccines",#ff7ca6
"Influenza Virus Vaccine (Subvirion), Intramuscular",16.96526100126107,51.34205329725469,513.3026323045893,1252.861596978379,"Serums, Toxoids, Vaccines",#ff7ca6
"Influenza Virus Vaccine, Inactivated, Intramuscular",9.1519682933625,-12.187446243981242,505.4893395966908,1189.3320974371434,"Serums, Toxoids, Vaccines",#ff7ca6
"Influenza Virus Vaccine, Intramuscular",-59.170638015515394,-93.48384323924142,437.16673328781286,1108.0357004418831,"Serums, Toxoids, Vaccines",#ff7ca6
"Influenza Virus Vaccine, Live, Nasal",-46.11564418653833,38.60336638391806,450.2217271167899,1240.1229100650426,"Serums, Toxoids, Vaccines",#ff7ca6
"Measles virus vaccine live attenuated, Subcutaneous",-23.985151500571234,28.84438222345628,472.352219802757,1230.3639259045808,"Serums, Toxoids, Vaccines",#ff7ca6
"Mumps Virus Vaccine, L, Subcutaneous",-9.59197397764109,35.67907051799597,486.7453973256872,1237.1986141991206,"Serums, Toxoids, Vaccines",#ff7ca6
"Pertussis Vac, Acellular, Intramuscular",-150.0,77.96548720113194,346.33737130332827,1279.4850308822563,"Serums, Toxoids, Vaccines",#ff7ca6
"Pneumococcal Vaccine Polyvalent, Intramuscular",-29.290227852293786,61.28279428596272,467.04714345103446,1262.8023379670872,"Serums, Toxoids, Vaccines",#ff7ca6
"Reduced Diphtheria Toxoid, Intramuscular",-146.81697182365755,102.08484371735312,349.5203994796707,1303.6043873984777,"Serums, Toxoids, Vaccines",#ff7ca6
