,Medication,odds ratio,p-val,95% CI (LL),95% CI (UL),best_shrink_coeff,Disease
511,"Metformin, Oral",0.9963338446423904,0.9655371098071636,0.8434234449820985,1.1769664880503252,1.0,Neonatal Sepsis
512,"Methyldopa, Oral",1.0197309852864935,0.8952777715916784,0.7623146009836889,1.3640710554560302,0.0698277864729983,Persistent Pulmonary Hypertension of the Newborn (PPHN)
513,"Insulin Human Isophane (NPH), Subcutaneous",1.0321347152528484,0.7463902162879916,0.8520945983855686,1.2502157300943653,0.0961660514857593,Anemia of Prematurity (AOP)
514,"Doxylamine, Oral",0.9668355752855377,0.919217261760244,0.5038347184657768,1.8553128543506887,0.0448048287283742,Retinopathy of Prematurity (ROP)
515,"Oxycodone, Oral",1.1080761635967995,0.4344683950108944,0.8566451151619224,1.433303899829415,0.1146125539719244,Retinopathy of Prematurity (ROP)
516,"Nitrofurantoin, Oral",0.9773533533374928,0.4777936705094637,0.917452013533465,1.0411657102382057,1.0,Transient Tachypnea of the Newborn (TTN)
517,"Ondansetron, Oral",1.0472170784710533,0.330589229636267,0.9542732031480186,1.1492134598600303,0.0113515040412234,Neonatal Hypoglycemia
518,"Metoprolol, Oral",1.038009508862857,0.779233202974669,0.7996923158376081,1.3473478726141814,0.0235204250692581,Neonatal Hypoglycemia
519,"Insulin lispro, Subcutaneous",0.9716330506240098,0.7978399236955237,0.7796003414888635,1.2109676392162094,1.0,Newborn Respiratory Distress Syndrome (RDS)
520,"Buprenorphine, Sublingual",1.0610587653650645,0.8151251521351357,0.6456269241079755,1.74380228196578,0.0255293790198305,Bronchopulmonary Dysplasia (BPD)
521,"Progesterone, Route Not Applicable",1.0221012771155888,0.909424289750788,0.7013428923828533,1.4895581491271963,0.1276835581452633,Other Respiratory Disorder
522,"Alprazolam, Oral",1.056894973467175,0.6653232147344508,0.8225183009999342,1.358057302290068,1.4248449671075938,Other Respiratory Disorder
523,"Butalbital, Oral",0.9419041129667352,0.604618056676629,0.7509516030653581,1.181412163449949,0.0166611279495543,Anemia of Prematurity (AOP)
524,"Hydroxyzine, Oral",1.203031119159405,0.5969636698063564,0.6063451716751453,2.386897663697939,0.0964942354920935,Neonatal Abstinence Syndrome (NAS)
525,"Insulin glargine, Subcutaneous",1.0544944175336477,0.871286173046783,0.5549898172277293,2.003565546777152,0.4571272129622524,Persistent Pulmonary Hypertension of the Newborn (PPHN)
526,"Duloxetine, Oral",1.0319118971428012,0.9163741079446502,0.5741035938376525,1.8547909730834675,0.3039922728124777,Anemia of Prematurity (AOP)
527,"Nifedipine, Oral",1.143567999176074,0.6015529279905996,0.6911545137053893,1.8921207093454768,1.0,Gestational Alloimmune Liver Disease (GALD)
528,"Cholecalciferol, Oral",0.8062185369401819,1.920315103963385e-05,0.7303880267804341,0.8899219393986093,6.466407967054847,Neonatal Pneumonia
529,"Cefuroxime, Oral",1.1654303406156634,0.1995141961230878,0.922388889487418,1.4725111005861355,1.0,Newborn Respiratory Distress Syndrome (RDS)
530,"Insulin lispro, Subcutaneous",1.0523699566151683,0.8455345384690343,0.6297155640473792,1.7587027998292986,0.2941164228191238,Persistent Pulmonary Hypertension of the Newborn (PPHN)
531,"Progesterone, Oral",1.0127794435440534,0.9292972336898366,0.7650591615800605,1.3407096506719818,0.2577435746893844,Neonatal Hypoglycemia
532,"Alprazolam, Oral",1.0614331269027049,0.6401407010367302,0.8266846751330875,1.3628416212083243,0.0180232385698303,Bronchopulmonary Dysplasia (BPD)
533,"Amoxicillin, Oral",1.305610872973131,7.153022084127661e-05,1.1445996690770437,1.4892715747508416,1.0,neonatal urinary tract infection (UTI)
534,"Linoleic acid, Oral",0.7900184342745129,4.7575691200824953e-08,0.7259274801847588,0.8597678742437236,0.0836812496572151,Other Respiratory Disorder
535,"Trazodone, Oral",1.0819277925795423,0.7292775103516236,0.6926694894539948,1.6899369268866686,1.0,Transient Tachypnea of the Newborn (TTN)
536,"Betamethasone, Injection",1.0144664748420689,0.9458680724472828,0.6701534607022528,1.5356814355626205,1.0,Neonatal Sepsis
537,"Caffeine, Oral",0.9422405340142108,0.6097990237004106,0.7497800952029543,1.1841034853013348,0.0144092039167368,Anemia of Prematurity (AOP)
538,"Ibuprofen, Oral",1.4433897918212804,1.1590130512284535e-05,1.225029326665274,1.7006728294457707,1.0,Transient Tachypnea of the Newborn (TTN)
539,"Glyburide, Oral",1.124512713266287,0.3696562959218948,0.8702032702528568,1.4531419100850655,1.2156006067842384,Persistent Pulmonary Hypertension of the Newborn (PPHN)
540,"Clonidine, Oral",1.0110570683361657,0.9722396407963654,0.5442545133815356,1.878232279749437,0.4583126208059278,Other Respiratory Disorder
541,"Omeprazole, Oral",1.1067402241424995,0.1168817686820931,0.97496604828486,1.256324695500693,0.1836242030773604,Other Respiratory Disorder
542,"Clonazepam, Oral",1.027167994586348,0.8650470045595159,0.7540280819329058,1.3992503918394137,0.3731783005286695,Other Respiratory Disorder
543,"Metoclopramide, Oral",0.9759798899887332,0.8686489954548186,0.7316405287153959,1.3019190548873372,0.0395555482095033,Anemia of Prematurity (AOP)
544,"Hydrochlorothiazide, Oral",1.1456181946825243,0.504987032844355,0.7681835111292687,1.7084993741382073,1.0,Transient Tachypnea of the Newborn (TTN)
545,"Labetalol, Oral",0.9527038656160104,0.6236166399180916,0.785084816801236,1.1561103158991324,0.0189728479550954,Neonatal Pneumonia
546,"Salbutamol, Inhalation",1.0262424622960116,0.543249761307102,0.9440144899327816,1.1156328664980255,0.024767994771071,Bronchopulmonary Dysplasia (BPD)
547,"Insulin lispro, Subcutaneous",1.050755270624148,0.8904380754003143,0.5194790481567042,2.125372799272881,0.0132147318397674,Neonatal Seizure
548,"Ibuprofen, Oral",1.1076507165857612,0.1801912369554501,0.953816136423807,1.286296240020633,0.0693505709952392,Bronchopulmonary Dysplasia (BPD)
549,"Lansoprazole, Oral",1.1590944333191733,0.1197712081800556,0.9623651565657124,1.3960396385774154,1.0,Newborn Respiratory Distress Syndrome (RDS)
550,"Linoleic acid, Oral",0.7707438344815845,1.8209812195205067e-09,0.7080240618038425,0.8390195904895053,0.0869011942199685,Bronchopulmonary Dysplasia (BPD)
551,"Metronidazole, Vaginal",1.1102010282582209,0.1395400816791102,0.9664396922210468,1.275347373526231,0.0280185670620427,Bronchopulmonary Dysplasia (BPD)
552,"Ampicillin, Oral",1.0805446257469131,0.4205589370884651,0.8949061494825151,1.304691770087506,1.0,Newborn Respiratory Distress Syndrome (RDS)
553,"Indomethacin, Oral",1.0163408788153792,0.957838751047597,0.5572615917738104,1.8536156038733165,0.0121970805770631,Neonatal Pneumonia
554,"Citalopram, Oral",1.1601211640537452,0.1694338874792311,0.9386273614344834,1.433882252514498,1.0,Newborn Respiratory Distress Syndrome (RDS)
555,"Fish oil, Oral",0.7963432499379055,1.1783414930702269e-07,0.7319894442198496,0.8663548043340331,1.7124038782127171,Other Respiratory Disorder
556,"Clonidine, Oral",1.010653840492768,0.9732384555169464,0.5441359225120139,1.8771434545019023,0.0994113917266369,Bronchopulmonary Dysplasia (BPD)
557,"Ibuprofen, Oral",1.1027046954907764,0.2023821918169351,0.9488099318830648,1.2815608317296427,1.614949787339546,Other Respiratory Disorder
558,"Hydroxychloroquine, Oral",0.9783329131977012,0.9441626983210464,0.5299880797832943,1.8059562574261327,0.0279181323730271,Anemia of Prematurity (AOP)
559,"Glucagon, Injection",1.0143929207532247,0.95306077713301,0.6303180642696151,1.6324980291761273,1.6716927898186449,Other Respiratory Disorder
560,"Clindamycin, Vaginal",1.0609835187708574,0.65607633920711,0.8176412933358262,1.3767480144144852,1.0,Newborn Respiratory Distress Syndrome (RDS)
561,"Clonazepam, Oral",1.0262791028270084,0.869028855747108,0.7539805078924331,1.3969178060630598,0.0241519982721691,Bronchopulmonary Dysplasia (BPD)
562,"Enoxaparin, Injection",1.0584919970473925,0.718692667490818,0.7768854257986562,1.442175732234356,0.3778618293820665,Other Respiratory Disorder
563,"Fish oil, Oral",0.7759421300193627,4.178382026411673e-09,0.7129967208870277,0.8444445416101491,0.1547340749848186,Bronchopulmonary Dysplasia (BPD)
564,"Calcium, Oral",0.9152189463665312,0.0001793184113431,0.8737697211561273,0.9586344084800288,0.0563158041636873,Neonatal Hypoglycemia
565,"Enoxaparin, Injection",1.0667165521538404,0.6783378263349276,0.7861283181359454,1.4474535217572484,0.033029352688916,Bronchopulmonary Dysplasia (BPD)
566,"Progesterone, Route Not Applicable",0.9870230671277952,0.9676432116938132,0.5250942254934683,1.8553137470266807,0.2617863579517755,Anemia of Prematurity (AOP)
567,"Pertussis Vac, Acellular, Intramuscular",1.1905353450054286,0.3280908898785715,0.8393546733138456,1.6886477823627013,0.4110230503849021,Small for Gestational Age (SGA)
568,"Reduced Diphtheria Toxoid, Intramuscular",1.1865573167319616,0.3383472548315822,0.8360120275265297,1.6840885292711585,0.0281472462278423,Small for Gestational Age (SGA)
569,"Hydroxyzine, Oral",0.9914915122521344,0.9107854105907102,0.853838003947133,1.151337155670682,1.0,Newborn Respiratory Distress Syndrome (RDS)
570,"Omeprazole, Oral",1.1160709048795554,0.0875511799914307,0.9839640254390604,1.2659144364173849,0.0230003898801926,Bronchopulmonary Dysplasia (BPD)
571,"Enoxaparin, Subcutaneous",0.7945213986012156,0.0009799163512965,0.6929591231114718,0.9109689616333754,0.3741918543512486,Large for Gestational Age (LGA)
572,"Terbutaline, Oral",1.0767336744816152,0.5698349347852889,0.8343947021185237,1.389456815604274,0.0352265619733247,Neonatal Pneumonia
573,"Azithromycin, Oral",1.1418845595995846,0.0678971416924991,0.9902891543682836,1.3166864866693506,1.0,Neonatal Death
574,"Esomeprazole, Oral",1.141020591578413,0.0952328554869601,0.9772108800024978,1.3322897002565344,1.0,Newborn Respiratory Distress Syndrome (RDS)
575,"Lauric acid, Oral",0.8433445942837497,0.0183920826043917,0.7319660934059222,0.9716708343663668,0.0338108978151022,Bronchopulmonary Dysplasia (BPD)
576,"Cyanocobalamin, Oral",0.9431355973190104,0.0027716385776986,0.9076500098627528,0.980008533316482,1.0,Transient Tachypnea of the Newborn (TTN)
577,"Lauric acid, Oral",0.8662516851741285,0.0465184923631359,0.7520550891343779,0.9977885834543389,1.5031666823396914,Other Respiratory Disorder
578,"Insulin lispro, Injection",0.9727199052675192,0.8707686207889421,0.6970552519672162,1.3574017431664838,0.1127774335747827,Anemia of Prematurity (AOP)
579,"Indomethacin, Oral",0.969043484526799,0.8522903540203675,0.6959666334216559,1.349267665731489,1.0,Transient Tachypnea of the Newborn (TTN)
580,"Prenatal Vitamins, Oral",0.8995305309342279,3.831689761740345e-07,0.8635039501272093,0.9370601905916136,0.7557689183361779,Other Respiratory Disorder
581,"Glucagon, Injection",1.0133363810589475,0.9567584072983168,0.6277349282363135,1.635802908184013,0.0239892903397267,Bronchopulmonary Dysplasia (BPD)
582,"Progesterone, Oral",1.0125231717665584,0.8364972773080259,0.8996501399208178,1.1395576212042209,5.000314621206024,Neonatal Jaundice
583,"Cephalexin, Oral",1.1211055507496068,0.1865412005986427,0.9461924191651716,1.3283531240194526,0.54792316330268,Neonatal Pneumonia
584,"Salbutamol, Inhalation",1.0246527720466574,0.5689731115585945,0.9422811640005148,1.1142250777946416,1.4990613937381094,Other Respiratory Disorder
585,"Prenatal Vitamins, Oral",0.8938295836496426,6.816590857551938e-08,0.8581219412798322,0.9310230704691456,0.0582148293044623,Bronchopulmonary Dysplasia (BPD)
586,"Acebutolol, Oral",1.037082880892385,0.9242476715014712,0.4896128388946853,2.1967171127867338,1.0,Newborn Respiratory Distress Syndrome (RDS)
587,"Enoxaparin, Subcutaneous",0.9891336484940216,0.734750280971559,0.9285515445362348,1.053668350820255,6.939314681315224,Neonatal Jaundice
588,"Nifedipine, Oral",0.8770480124879411,0.0462509627466985,0.7708925975748172,0.9978215105825988,0.093285612967976,Small for Gestational Age (SGA)
589,"Metformin, Oral",0.9835024814909396,0.8863360783359112,0.7829163367327299,1.2354795598409425,1.3815985226406453,Neonatal Anemia
590,"Salbutamol, Oral",1.0382677569379166,0.8942061923914432,0.5969472197378878,1.8058546877397792,1.0,Newborn Respiratory Distress Syndrome (RDS)
591,"Valaciclovir, Oral",0.7771588534313804,0.1202405461868786,0.5654519125868666,1.0681295261760977,0.0138709129208558,Intraventricular Hemorrhage (IVH)
592,"Insulin Human Isophane (NPH), Subcutaneous",0.9956543032211962,0.9624482694363068,0.8305583007274169,1.1935676166918858,0.0237076211045848,Neonatal Anemia
593,"Insulin glargine, Subcutaneous",1.0731387226692015,0.5761295275305433,0.8378753956431435,1.3744605988914504,1.4870922875071462,Large for Gestational Age (LGA)
594,"Hydrochlorothiazide, Oral",1.045508892861717,0.8541202706111028,0.650573996315755,1.6801914174915855,1.0,Neonatal Sepsis
595,"Metronidazole, Vaginal",1.0629697471220103,0.3969073750910116,0.9229172198190516,1.2242752210411258,0.4417243635196755,Other Respiratory Disorder
596,"Metformin, Oral",1.051796762555485,0.7938292322047222,0.7201968462236739,1.536075082143055,0.2384315940805449,Intraventricular Hemorrhage (IVH)
597,"Famotidine, Oral",1.0593596708589443,0.5086647565030766,0.8928463162891098,1.2569273029054877,1.494733282072014,Other Respiratory Disorder
598,"Butalbital, Oral",0.9497571241928264,0.6361157783458358,0.7671367394799248,1.1758511208400195,0.1316257253368713,Neonatal Anemia
599,"Alprazolam, Oral",1.1865906124800436,0.2439402825997265,0.8898564753780641,1.582274580884028,1.0,Transient Tachypnea of the Newborn (TTN)
600,"Amphetamine, Oral",1.1746598027236128,0.3952689525345872,0.8104479389617663,1.702546932135232,1.0,Transient Tachypnea of the Newborn (TTN)
601,"Acetaminophen, Oral",1.1996695154191004,0.0244599796691657,1.023731602891258,1.4058440143502864,0.0464163999097942,Persistent Pulmonary Hypertension of the Newborn (PPHN)
602,"Progesterone, Route Not Applicable",1.0195660880669013,0.9496441476464688,0.5587857262877232,1.860310596768518,0.0785256470115534,Neonatal Anemia
603,"Desvenlafaxine, Oral",1.0470858915397534,0.9183798265490002,0.4343047620735054,2.524468898354004,1.0,Newborn Respiratory Distress Syndrome (RDS)
604,"Metformin, Oral",1.0653321056764316,0.7299380746519002,0.7437640288770916,1.5259308750094571,0.8433737007585598,Persistent Pulmonary Hypertension of the Newborn (PPHN)
605,"Metronidazole, Vaginal",0.97279993622795,0.9485643494263288,0.4208711421135285,2.2485260243141867,6.728888255875865,Necrotizing Enterocolitis (NEC)
606,"Insulin human, Subcutaneous",1.0155879301287147,0.970164374879057,0.4515463332282639,2.2841927127370303,1.0,Newborn Respiratory Distress Syndrome (RDS)
607,"Salbutamol, Oral",1.0578843558893156,0.8828071556753441,0.5006236525712738,2.235450332175472,0.0480399179245717,Neonatal Hypoglycemia
608,"Phenazopyridine, Oral",1.0949874541465168,0.5462667774413763,0.8154412032061314,1.4703666187385205,1.0,Newborn Respiratory Distress Syndrome (RDS)
609,"Caffeine, Oral",0.9511053563005571,0.648251707421357,0.7668158564559544,1.179685306671237,0.0223514807576494,Neonatal Anemia
610,"Doxylamine, Oral",1.068556600493242,0.8143614843793082,0.6143515705880701,1.8585664351190736,0.0142186199016364,Small for Gestational Age (SGA)
611,"Betamethasone, Injection",1.050960803125783,0.8005730598661129,0.7146557872193101,1.5455253136680218,1.0,Transient Tachypnea of the Newborn (TTN)
612,"Ondansetron, Oral",1.1265276034767648,0.2743230861828964,0.9098550637381344,1.3947984596372516,3.0669487098432167,Persistent Pulmonary Hypertension of the Newborn (PPHN)
613,"Copper, Oral",0.8815037701643225,1.6041953885985694e-07,0.8408849679964802,0.9240846565081744,1.0,Transient Tachypnea of the Newborn (TTN)
614,"Metronidazole, Vaginal",1.0637646626032675,0.7882212779382611,0.6775945696711007,1.67001819089653,0.0425835731754386,Intraventricular Hemorrhage (IVH)
615,"Ascorbic acid, Oral",0.882186704238449,0.0001873014210274,0.8260328138645103,0.9421579482951984,0.0992559641004196,Neonatal Arrhythmia
616,"Glipizide, Oral",1.0278955484981027,0.9526944602246602,0.4141630838689522,2.5510947251796363,0.1226389013877624,Other Respiratory Disorder
617,"Pyridoxine, Oral",1.0704835231501697,0.3154610727308363,0.9371851890695292,1.2227412326839318,1.0,Newborn Respiratory Distress Syndrome (RDS)
618,"Iron, Oral",0.8531274700640563,6.482237464296481e-07,0.8013881376849187,0.9082072044146684,0.0280546827405348,Neonatal Hypoglycemia
619,"Dichloralphenazone, Oral",1.0444383023900217,0.8687039059557965,0.6237292829785249,1.748917995785214,1.0,Newborn Respiratory Distress Syndrome (RDS)
620,"Meperidine, Oral",1.03586266212957,0.8764501408993101,0.6643442898666907,1.6151436403697743,1.6827393622706714,Other Respiratory Disorder
621,"Paroxetine, Oral",1.055075981396768,0.809732551894637,0.6819392114022413,1.6323820480000844,0.0972161180605033,Other Respiratory Disorder
622,"Zolpidem, Oral",1.033709297417107,0.1210458676834847,0.9912801296585436,1.077954535348795,7.350250243287776,Neonatal Jaundice
623,"Bupropion, Oral",1.0944130324215584,0.358086895209096,0.9028598882631456,1.3266065987694653,1.0278848730591126,Neonatal Hypoglycemia
624,"Isometheptene, Oral",1.0466375220277682,0.8208284665132818,0.7054695032638545,1.5527958295125828,0.0694613882843186,Bronchopulmonary Dysplasia (BPD)
625,"Glipizide, Oral",1.033583504096791,0.9433046644059138,0.4158968559367709,2.5686533684770487,0.0150422351690363,Bronchopulmonary Dysplasia (BPD)
626,"Hydroxyprogesterone caproate, Route Not Applicable",0.9840754865657712,0.9485842294380288,0.6041329640011758,1.6029659379053096,0.0170707788353706,Intraventricular Hemorrhage (IVH)
627,"Progesterone, Oral",0.8998604518208547,0.4369145992970416,0.6896752762841021,1.1741015817096916,0.1926895257449772,Large for Gestational Age (LGA)
628,"Lamotrigine, Oral",0.9581650128759488,0.8266168674820864,0.6536882233165516,1.4044618812950262,0.0310578489670568,Neonatal Hypoglycemia
