node,New_Med_Group,tsne-origin-one,tsne-origin-two,tsne-origin-one-modi,tsne-origin-two-modi,color
"Thiamine, Injection",Vitamins & Comb,13.84129346913187,-74.5674195361808,1286.044180999264,-341.9619089333826,#00ff99
"Ubidecarenone, Oral",Vitamins & Comb,29.133251974858155,-75.32213889136024,1301.3361395049903,-342.716628288562,#00ff99
"Ubidecarenone, Route Not Applicable",Vitamins & Comb,61.292214447354354,-77.87800452820508,1333.4951019774865,-345.2724939254068,#00ff99
"Vitamin B Complex, Oral",Vitamins & Comb,-6.235085638474146,-103.72779308826608,1265.967801891658,-371.12228248546785,#00ff99
"Vitamin D, Oral",Vitamins & Comb,-18.109121368756206,-84.57950301916422,1254.093766161376,-351.973992416366,#00ff99
"Vitamin E, Oral",Vitamins & Comb,12.552409165683088,-117.7002241739398,1284.755296695815,-385.0947135711416,#00ff99
"Vitamin E, Topical application",Vitamins & Comb,45.88700477403205,-26.824984550201947,1318.089892304164,-294.2194739474037,#00ff99
"Zinc, Oral",Vitamins & Comb,110.7552329965913,-84.21687015809646,1382.9581205267234,-351.61135955529824,#00ff99
"alpha-Carotene, Oral",Vitamins & Comb,50.54111134969747,-74.12688653031041,1322.7439988798296,-341.52137592751217,#00ff99
"Benzonatate, Oral",Respiratory Tract Agents,74.63228653176327,-65.0776837406772,1362.023717007516,115.54154208423518,#0099ff
"Chlorcyclizine, Oral",Respiratory Tract Agents,8.336048764987368,20.654141756388043,1295.7274792407402,201.27336758130042,#0099ff
"Chlorpheniramine, Oral",Respiratory Tract Agents,-122.60747314137171,142.08377119316248,1164.7839573343813,322.7029970180748,#0099ff
"Dexchlorpheniramine, Oral",Respiratory Tract Agents,75.6453205641854,33.59384267562123,1363.0367510399383,214.2130685005336,#0099ff
"Dextromethorphan, Oral",Respiratory Tract Agents,150.0,-9.480968082955002,1437.391430475753,171.13825774195737,#0099ff
"Dihydrocodeine, Oral",Respiratory Tract Agents,-83.37481069728722,102.3495205238091,1204.0166197784656,282.9687463487215,#0099ff
"Dornase alfa, Inhalation",Respiratory Tract Agents,-52.08971463723765,22.61429685503822,1235.3017158385153,203.2335226799506,#0099ff
"Guaifenesin, Oral",Respiratory Tract Agents,77.4415204141066,-150.0,1364.8329508898596,30.619225824912377,#0099ff
"Homatropine methylbromide, Oral",Respiratory Tract Agents,-150.0,-22.270189283807042,1137.391430475753,158.34903654110533,#0099ff
"Montelukast, Oral",Respiratory Tract Agents,-25.131486918843194,-110.4751724697474,1262.2599435569098,70.14405335516497,#0099ff
"Pentoxyverine, Oral",Respiratory Tract Agents,15.797926123898833,70.86603729487999,1303.1893565996518,251.48526311979236,#0099ff
"Phenylephrine, Oral",Respiratory Tract Agents,126.77833111226317,81.57148064233704,1414.1697615880162,262.1907064672494,#0099ff
"Phenylephrine, Otic",Respiratory Tract Agents,-1.9847009541730074,-21.058984471970717,1285.40672952158,159.56024135294166,#0099ff
"Phenylephrine, Route Not Applicable",Respiratory Tract Agents,41.75034238781501,-9.044193669872897,1329.141772863568,171.57503215503948,#0099ff
"Potassium guaiacolsulfonate, Oral",Respiratory Tract Agents,-58.92276259634862,-43.06513101888238,1228.4686678794044,137.55409480602998,#0099ff
"Zafirlukast, Oral",Respiratory Tract Agents,43.05144690836161,150.0,1330.4428773841146,330.6192258249124,#0099ff
"Benzyl alcohol, Topical application",Pharmaceutical Aids/Adjuvants,-41.662091493279334,150.0,1107.8424848013474,757.1566758899277,#33cccc
"Benzyl benzoate, Route Not Applicable",Pharmaceutical Aids/Adjuvants,150.0,144.94298601412027,1299.5045762946268,752.0996619040479,#33cccc
"Betahistine, Route Not Applicable",Pharmaceutical Aids/Adjuvants,-27.003773311949786,-49.268672125847544,1122.500802982677,557.8880037640802,#33cccc
"Butylated hydroxytoluene, Route Not Applicable",Pharmaceutical Aids/Adjuvants,-150.0,-110.0987475576963,999.5045762946268,497.05792833223137,#33cccc
"Castor oil, Route Not Applicable",Pharmaceutical Aids/Adjuvants,-33.4410007588198,-42.28482297646754,1116.0635755358069,564.8718529134601,#33cccc
"Chloral hydrate, Route Not Applicable",Pharmaceutical Aids/Adjuvants,-22.539771986249292,-43.797700008504975,1126.9648043083776,563.3589758814227,#33cccc
"Cinchocaine, Route Not Applicable",Pharmaceutical Aids/Adjuvants,-23.243522542671798,-53.448298218941204,1126.261053751955,553.7083776709865,#33cccc
"Citrulline, Route Not Applicable",Pharmaceutical Aids/Adjuvants,-31.637742302007155,-50.65278367250184,1117.8668339926196,556.5038922174258,#33cccc
"Dimethyl sulfoxide, Route Not Applicable",Pharmaceutical Aids/Adjuvants,-18.26563743127528,-56.77223862256352,1131.2389388633514,550.3844372673641,#33cccc
"Estriol, Route Not Applicable",Pharmaceutical Aids/Adjuvants,-33.344390626535954,-60.32226045139754,1116.160185668091,546.8344154385302,#33cccc
"Ethanol, Route Not Applicable",Pharmaceutical Aids/Adjuvants,-49.32584581077478,46.310395198826114,1100.178730483852,653.4670710887538,#33cccc
"Fluorouracil, Route Not Applicable",Pharmaceutical Aids/Adjuvants,-23.736441552292206,-60.55985329992065,1125.7681347423345,546.596822590007,#33cccc
"Flurbiprofen, Ophthalmic",Pharmaceutical Aids/Adjuvants,46.32862814994715,-33.39817229965398,1195.833204444574,573.7585035902737,#33cccc
"Flurbiprofen, Route Not Applicable",Pharmaceutical Aids/Adjuvants,-100.89832851132874,-63.36823444863073,1048.606247783298,543.788441441297,#33cccc
"Hydroxocobalamin, Intramuscular",Pharmaceutical Aids/Adjuvants,-28.219938776363932,-66.3699475550808,1121.2846375182628,540.7867283348469,#33cccc
"Hydroxocobalamin, Route Not Applicable",Pharmaceutical Aids/Adjuvants,85.47953226447544,-85.47570534348031,1234.9841085591022,521.6809705464474,#33cccc
"Hydroxyprogesterone caproate, Intramuscular",Pharmaceutical Aids/Adjuvants,-23.788344261469177,-48.58658057865084,1125.7162320331577,558.5700953112769,#33cccc
"Hydroxyprogesterone caproate, Route Not Applicable",Pharmaceutical Aids/Adjuvants,-132.0953016247084,-17.168096388910868,1017.4092746699183,589.9885795010168,#33cccc
"Hypromellose, Route Not Applicable",Pharmaceutical Aids/Adjuvants,24.714746449418953,97.66069542184815,1174.2193227440457,704.8173713117758,#33cccc
"Ketamine, Route Not Applicable",Pharmaceutical Aids/Adjuvants,-27.481683484214457,-55.22332018476665,1122.0228928104123,551.933355705161,#33cccc
"Ketoprofen, Route Not Applicable",Pharmaceutical Aids/Adjuvants,-94.35882707884436,130.29225817987265,1055.1457492157824,737.4489340698003,#33cccc
"Lactobacillus acidophilus, Route Not Applicable",Pharmaceutical Aids/Adjuvants,-46.93802978319047,93.1369174186728,1102.5665465114362,700.2935933086005,#33cccc
"Methylcellulose, Route Not Applicable",Pharmaceutical Aids/Adjuvants,-131.4569682877055,-16.589405963312373,1018.0476080069212,590.5672699266153,#33cccc
"Methyltestosterone, Route Not Applicable",Pharmaceutical Aids/Adjuvants,-21.273764923358442,-35.7260836585172,1128.2308113712684,571.4305922314105,#33cccc
"Metronidazole benzoate, Route Not Applicable",Pharmaceutical Aids/Adjuvants,-104.40008944204408,-117.19249329398235,1045.1044868525828,489.9641825959453,#33cccc
"Nitrofural, Route Not Applicable",Pharmaceutical Aids/Adjuvants,-37.576318502782144,-52.14077293274312,1111.9282577918445,555.0159029571846,#33cccc
"Phenylbutyric acid, Oral",Pharmaceutical Aids/Adjuvants,-13.432069700037601,-51.01572297692343,1136.0725065945892,556.1409529130042,#33cccc
"Poloxamer 407, Route Not Applicable",Pharmaceutical Aids/Adjuvants,13.991560380308698,-150.0,1163.4961366749355,457.15667588992767,#33cccc
"Polyethylene glycol, Oral",Pharmaceutical Aids/Adjuvants,-134.91934091600518,59.50228738828466,1014.5852353786215,666.6589632782124,#33cccc
"Polyethylene glycol, Route Not Applicable",Pharmaceutical Aids/Adjuvants,46.710753935819014,-95.85560671794858,1196.2153302304457,511.30106917197907,#33cccc
"Resveratrol, Route Not Applicable",Pharmaceutical Aids/Adjuvants,-28.212266168177734,-56.549852512047295,1121.2923101264491,550.6068233778803,#33cccc
"Sesame oil, Route Not Applicable",Pharmaceutical Aids/Adjuvants,-27.180444952799448,-43.058661244354525,1122.3241313418273,564.0980146455731,#33cccc
"Tetracaine, Ophthalmic",Pharmaceutical Aids/Adjuvants,-18.982197199632537,-66.37061754671718,1130.5223790949942,540.7860583432105,#33cccc
"Tetracaine, Route Not Applicable",Pharmaceutical Aids/Adjuvants,-98.18710198063748,-1.1311116533464372,1051.3174743139894,606.0255642365812,#33cccc
"Tranexamic acid, Oral",Pharmaceutical Aids/Adjuvants,-16.508021226231534,-42.32573390906873,1132.9965550683953,564.8309419808589,#33cccc
"Tranexamic acid, Route Not Applicable",Pharmaceutical Aids/Adjuvants,-19.884815846653908,-49.14996480356652,1129.6197604479728,558.0067110863612,#33cccc
"alpha-Tocopherol acetate, Route Not Applicable",Pharmaceutical Aids/Adjuvants,-28.348750570021437,-34.71816951469904,1121.1558257246054,572.4385063752286,#33cccc
"Bosutinib, Oral",Antineoplastic Agents,-42.391300416068034,5.404895100531633,832.5462595106397,966.9059435812364,#0d53ad
"Erlotinib, Oral",Antineoplastic Agents,-43.313239340523836,3.730483234314505,831.6243205861839,965.2315317150193,#0d53ad
"Hydroxyurea, Oral",Antineoplastic Agents,124.56694552369191,91.06138498399503,999.5045054503996,1052.5624334646998,#0d53ad
"Imatinib, Oral",Antineoplastic Agents,-42.82400922894348,1.587585456050391,832.1135506977643,963.0886339367552,#0d53ad
"Interferon alfa-2b, Injection",Antineoplastic Agents,-55.58886802860346,116.84583798529377,819.3486918981043,1078.3468864659985,#0d53ad
"Letrozole, Oral",Antineoplastic Agents,-12.393374578799524,-150.0,862.5441853479083,811.5010484807048,#0d53ad
"Leuprolide, Subcutaneous",Antineoplastic Agents,-150.0,150.0,724.9375599267078,1111.5010484807049,#0d53ad
"Mercaptopurine, Oral",Antineoplastic Agents,-41.0001329895054,4.110515316454695,833.9374269372024,965.6115637971594,#0d53ad
"Methotrexate, Injection",Antineoplastic Agents,-39.941673613883424,6.822349035986008,834.9958863128244,968.3233975166908,#0d53ad
"Methotrexate, Oral",Antineoplastic Agents,150.0,-0.7194311091801353,1024.9375599267078,960.7816173715246,#0d53ad
"Peginterferon alfa-2a, Multiple Routes",Antineoplastic Agents,-39.27370433206103,4.78455610983309,835.6638555946467,966.2856045905378,#0d53ad
"Peginterferon alfa-2a, Subcutaneous",Antineoplastic Agents,-37.212476158041554,3.1755483466527323,837.7250837686662,964.6765968273575,#0d53ad
"Tamoxifen, Oral",Antineoplastic Agents,-40.34030772879089,2.84744003948083,834.5972521979169,964.3484885201856,#0d53ad
"Botulinum toxin type A, Injection","Serums, Toxoids, Vaccines",-11.189756437613369,95.19632238783927,485.1476148657149,1296.7158660689638,#ff7ca6
"Botulinum toxin type A, Intramuscular","Serums, Toxoids, Vaccines",-21.268737250935146,-5.1338479588251005,475.0686340523931,1196.3856957222995,#ff7ca6
"Clostridium tetani toxoid antigen (formaldehyde inactivated), Intramuscular","Serums, Toxoids, Vaccines",56.27485053592227,-3.0697706726739398,552.6122218392505,1198.4497730084506,#ff7ca6
"DTaP Vaccine, Intramuscular","Serums, Toxoids, Vaccines",-41.2812957022154,5.40058352435733,455.05607560111287,1206.920127205482,#ff7ca6
"Diphtheria Toxoid, Adsorbed, Intramuscular","Serums, Toxoids, Vaccines",59.92788351257087,23.948208988661747,556.2652548158992,1225.4677526697863,#ff7ca6
"Hepatitis A Vaccine, Intramuscular","Serums, Toxoids, Vaccines",-30.60341716898307,-50.96149076100899,465.7339541343452,1150.5580529201156,#ff7ca6
"Hepatitis B Vaccine (Recombinant), Intramuscular","Serums, Toxoids, Vaccines",-98.1052553841196,-14.004213794735023,398.2321159192087,1187.5153298863895,#ff7ca6
"Human Rho(D) immune globulin, Injection","Serums, Toxoids, Vaccines",-35.475199816939366,150.0,460.8621714863889,1351.5195436811246,#ff7ca6
"Human Rho(D) immune globulin, Intramuscular","Serums, Toxoids, Vaccines",150.0,-150.0,646.3373713033283,1051.5195436811246,#ff7ca6
"Human Rho(D) immune globulin, Intravenous","Serums, Toxoids, Vaccines",21.465633052961152,121.3686978092046,517.8030043562894,1322.8882414903292,#ff7ca6
"Immune Globulin, Injection","Serums, Toxoids, Vaccines",-76.93727711865259,43.136618227569954,419.4000941846757,1244.6561619086945,#ff7ca6
"Immune Globulin, Intravenous","Serums, Toxoids, Vaccines",3.0728762561640224,-74.74539591429868,499.4102475594923,1126.774147766826,#ff7ca6
"Immune Globulin, Subcutaneous","Serums, Toxoids, Vaccines",-48.945711782457735,84.37532677644069,447.3916595208705,1285.8948704575653,#ff7ca6
"Influenza A Virus Vaccine, H1N1, Inactivated, Intramuscular","Serums, Toxoids, Vaccines",-79.91557279737,114.51535936871937,416.42179850595824,1316.034903049844,#ff7ca6
"Influenza Virus Vaccine (Subvirion), Intradermal","Serums, Toxoids, Vaccines",-63.56037587851756,-22.4502588815577,432.7769954248107,1179.069284799567,#ff7ca6
"Influenza Virus Vaccine (Subvirion), Intramuscular","Serums, Toxoids, Vaccines",16.96526100126107,51.342053297254694,513.3026323045893,1252.8615969783793,#ff7ca6
"Influenza Virus Vaccine, Inactivated, Intramuscular","Serums, Toxoids, Vaccines",9.1519682933625,-12.187446243981242,505.4893395966908,1189.3320974371434,#ff7ca6
"Influenza Virus Vaccine, Intramuscular","Serums, Toxoids, Vaccines",-59.170638015515394,-93.48384323924142,437.16673328781286,1108.0357004418831,#ff7ca6
"Influenza Virus Vaccine, Live, Nasal","Serums, Toxoids, Vaccines",-46.11564418653833,38.60336638391806,450.2217271167899,1240.1229100650426,#ff7ca6
"Measles virus vaccine live attenuated, Subcutaneous","Serums, Toxoids, Vaccines",-23.985151500571234,28.84438222345628,472.352219802757,1230.3639259045808,#ff7ca6
"Mumps Virus Vaccine, L, Subcutaneous","Serums, Toxoids, Vaccines",-9.59197397764109,35.67907051799597,486.7453973256872,1237.1986141991206,#ff7ca6
"Pertussis Vac, Acellular, Intramuscular","Serums, Toxoids, Vaccines",-150.0,77.96548720113194,346.33737130332827,1279.4850308822565,#ff7ca6
"Pneumococcal Vaccine Polyvalent, Intramuscular","Serums, Toxoids, Vaccines",-29.290227852293782,61.28279428596272,467.04714345103446,1262.8023379670872,#ff7ca6
"Reduced Diphtheria Toxoid, Intramuscular","Serums, Toxoids, Vaccines",-146.81697182365755,102.08484371735312,349.5203994796707,1303.6043873984777,#ff7ca6
